Demand;Solar
0,297999451;0
0,78713908;0
0,37016785;0
0,35908547;0
1,949671614;0,06
0,066734355;0,166
0,343539585;0,279
0,4277645;0,396
0,320185998;0,515
0,246339772;0,576
0,058040641;0,547
1,134951842;0,473
0,52854714;0,348
0,138976523;0,224
0,160617896;0,116
0,243238735;0,035
0,174044052;0
0,044235348;0
2,301887973;0
1,358971555;0
3,084484466;0
0,389780495;0
0,835215244;0
0,964011341;0
0,914789011;0
3,075806275;0
0,702942984;0
1,22361206;0
0,060327395;0,028
1,48245603;0,101
2,830766185;0,198
1,371425884;0,308
1,729004387;0,35
1,312465998;0,374
1,500765128;0,353
1,798969312;0,314
1,280258629;0,25
1,636264672;0,171
1,638572488;0,097
3,600361939;0,031
3,165107593;0
2,308589836;0
0,08325264;0
0,102153558;0
0,157541312;0
1,029531739;0
0,379980184;0
0,541134736;0
0,53556356;0
1,372380723;0
0,071403866;0
0,08883794;0
0,06021506;0,034
0,017442838;0,114
1,419139943;0,224
0,469353472;0,319
0,913760343;0,408
0,020610826;0,434
0,308911582;0,433
1,732065193;0,384
1,084410726;0,304
1,112464744;0,199
0,469260637;0,112
3,082975473;0,031
1,884703134;0
2,749687636;0
2,054810781;0
1,38271698;0
2,001867399;0
0,535990197;0
0,763812933;0
1,012572175;0
0,985370847;0
2,862861876;0
1,570956288;0
2,046768347;0
1,765666403;0,036
1,580902545;0,12
0,910722231;0,224
0,663676023;0,313
0,994521657;0,379
0,688144325;0,391
0,223759358;0,359
1,198664237;0,319
0,325531232;0,268
0,17553077;0,207
1,640264586;0,119
0,051382924;0,036
2,896136526;0
0,184846447;0
1,813312116;0
1,265266116;0
2,282296469;0
0,189477019;0
0,09662122;0
1,170668946;0
2,423369793;0
1,611740555;0
1,133741403;0
2,557180895;0
0,016857823;0,077
0,102963005;0,226
0,910722231;0,405
0,667290138;0,523
1,965696255;0,566
1,493078602;0,564
2,539873456;0,493
0,751363955;0,445
1,434848404;0,333
1,774554486;0,244
1,710063077;0,128
0,072355548;0,034
0,1445794;0
0,19764394;0
0,154942263;0
0,051719927;0
2,753841777;0
1,761785955;0
0,843376781;0
1,110441605;0
0,191843856;0
0,315218515;0
0,087665836;0
0,161330606;0
0,068526749;0,057
0,270549846;0,17
0,894459335;0,311
0,681228313;0,439
1,11334725;0,507
0,046282666;0,521
2,061340502;0,495
1,221280543;0,422
0,182046392;0,312
1,797650641;0,218
1,771807898;0,104
0,251644151;0,026
0,06552566;0
0,004274598;0
0,164699722;0
0,240259176;0
1,218333454;0
1,577546902;0
0,761160806;0
1,016336384;0
1,903058042;0
1,749398507;0
0,001531874;0
0,000337315;0
2,782855181;0,066
0,195932297;0,203
1,482599015;0,352
0,135164161;0,474
1,654023908;0,556
0,094713296;0,606
0,063587158;0,61
1,331849152;0,574
0,729082345;0,48
0,537370513;0,323
2,832340869;0,173
0,148576572;0,049
0,193835839;0
2,050783868;0
0,027690943;0
0,218470791;0
1,500961317;0
1,118311657;0
0,144644495;0
0,24877712;0
0,635884946;0
0,406644313;0
0,289457318;0
0,39711121;0
1,949671614;0,078
0,091338402;0,233
0,107709998;0,429
0,236622266;0,536
0,320185998;0,607
0,463650752;0,633
0,058040641;0,613
0,603005121;0,541
0,52854714;0,365
0,162925712;0,225
0,283377634;0,107
0,193706843;0,027
0,116052245;0
0,055255249;0
1,878298159;0
3,538767059;0
1,655485102;0
0,338673513;0
1,068143966;0
0,964011341;0
1,9520189;0
1,248060495;0
1,401164222;0
1,676461724;0
0,150854059;0,061
0,966170266;0,191
0,887530387;0,338
0,758618119;0,417
1,729004387;0,482
2,692906412;0,491
0,981326974;0,481
0,955800649;0,433
1,280258629;0,345
1,876742914;0,246
2,890928135;0,121
1,874666234;0,035
2,816078407;0
2,308589836;0
0,08325264;0
0,207142783;0
0,096782206;0
1,259916613;0
0,48595083;0
1,154698209;0
0,53556356;0
0,678167679;0
0,111227132;0
0,105278563;0
0,147259593;0,057
0,008390904;0,173
0,444943079;0,294
0,30436807;0,387
0,805420074;0,463
0,029001831;0,487
0,104575198;0,467
0,838757098;0,396
0,525593871;0,282
0,615371141;0,181
0,687196869;0,1
2,097895912;0,032
2,794690632;0
2,048207738;0
1,283045505;0
3,422391481;0
0,519218194;0
0,361669145;0
0,976828647;0
2,160673117;0
0,985370847;0
0,757877877;0
2,045124649;0
1,794656287;0
2,297415935;0,047
0,555639029;0,152
0,968783908;0,3
0,903865615;0,438
1,185975602;0,519
2,674631729;0,584
0,098714133;0,58
1,198664237;0,511
0,325531232;0,366
0,17553077;0,227
2,893913497;0,113
0,032326643;0,029
2,360896879;0
0,179985159;0
2,483301746;0
1,038781587;0
1,332914757;0
0,202696092;0
0,123567396;0
2,498027286;0
1,135681655;0
1,552534251;0
1,133786348;0
1,568009388;0
0,038074677;0,055
0,07522761;0,185
1,646398907;0,343
1,511650629;0,486
1,798591552;0,576
2,81021214;0,637
1,120495733;0,65
0,751363955;0,586
1,434848404;0,476
3,130840734;0,338
1,458693151;0,181
0,040361353;0,051
0,106048893;0
0,173184031;0
0,198823836;0
0,074726252;0
1,542972956;0
2,066700561;0
1,078581631;0
2,369511412;0
0,070299694;0
0,246479236;0
0,136558705;0
0,186519907;0
0,134245578;0,052
0,095090019;0,182
0,894459335;0,341
1,543225576;0,508
2,913172937;0,63
0,088164706;0,705
1,216394016;0,718
1,221280543;0,669
0,208659126;0,567
3,435785989;0,412
1,51136182;0,235
0,131028158;0,073
0,08799609;0
0,005201547;0
0,205937827;0
0,18186258;0
2,107018556;0
1,933358019;0
0,973436881;0
1,947074247;0
0,697360871;0
1,875144473;0
0,001291414;0
0,000407071;0
1,043217919;0,075
0,049932077;0,243
0,820114662;0,432
0,087651753;0,57
2,166259876;0,655
0,049720394;0,679
0,012003311;0,635
0,699163338;0,527
0,405031106;0,421
0,726913319;0,332
0,708658759;0,21
0,181246789;0,062
0,223306718;0
2,571514931;0
0,059088208;0
0,14438632;0
1,664043896;0
1,859707287;0
0,308649083;0
0,194526627;0
0,23301511;0
0,342812805;0
0,370182524;0
0,5948257;0
1,282091788;0,076
0,066734355;0,264
0,194717574;0,452
0,4277645;0,583
0,576363882;0,652
0,288126838;0,642
0,058038851;0,597
0,603005121;0,501
0,52854714;0,379
0,287449307;0,285
0,137007943;0,164
0,193706843;0,044
0,119344457;0
0,059627449;0
3,336336096;0
1,612011121;0
1,145803052;0
0,352971295;0
2,279254764;0
0,753790681;0
0,715302198;0
1,248097415;0
0,886688931;0
2,627458369;0
0,049228068;0,069
1,48245603;0,234
1,604472811;0,441
1,371425884;0,586
2,889257993;0,679
1,312465998;0,72
1,246141305;0,696
0,955800649;0,638
1,280258629;0,514
2,886856463;0,363
1,397711288;0,213
2,11436919;0,056
2,389593124;0
4,898915009;0
0,162399776;0
0,140256187;0
0,111389624;0
1,191700065;0
1,03694425;0
0,42313021;0
0,418773932;0
0,637529029;0
0,111227132;0
0,207199066;0
0,074506164;0,051
0,017442838;0,155
0,473309732;0,264
0,30436807;0,383
1,850690743;0,474
0,009980846;0,52
0,072907627;0,516
0,838757098;0,44
1,244853529;0,287
0,654603169;0,179
0,207146406;0,081
1,323951369;0,017
2,389232737;0
3,24805325;0
2,146686376;0
1,640177927;0
1,208435138;0
0,586603619;0
1,871386218;0
0,791761918;0
0,770492347;0
1,890679957;0
1,324361155;0
3,055066761;0
1,017151852;0,054
0,752788546;0,203
0,910722231;0,406
2,152729239;0,559
1,185975602;0,654
0,987041156;0,704
0,057570069;0,706
0,629247004;0,651
0,620599384;0,502
0,201328143;0,343
1,399154656;0,179
0,035991543;0,052
3,706284729;0
0,36166091;0
1,478388578;0
1,890413655;0
1,880058009;0
0,356405784;0
0,236727622;0
0,915382739;0
0,888025079;0
2,042834171;0
3,418103809;0
2,557180895;0
0,016857082;0,048
0,036188356;0,157
1,646398907;0,273
2,667000309;0,415
1,798591552;0,461
1,493078602;0,486
1,34944642;0,458
0,751363955;0,395
2,525668739;0,31
1,774554486;0,195
1,458693151;0,116
0,045522131;0,036
0,157254575;0
0,239086373;0
0,072857454;0
0,043147286;0
1,300770404;0
2,066742562;0
0,843376781;0
0,868289093;0
0,089905201;0
0,57365896;0
0,313555072;0
0,161326026;0
0,103171087;0,064
0,197671176;0,197
1,616998927;0,346
2,722707886;0,433
1,743315689;0,506
0,088164706;0,536
1,464939582;0,524
1,221280543;0,467
0,320444223;0,384
1,533405821;0,252
1,51136182;0,151
0,16453277;0,045
0,07091684;0
0,008108639;0
0,093668485;0
0,121721804;0
1,410241181;0
3,009035789;0
0,761160806;0
0,794705271;0
0,891844123;0
0,961293817;0
0,00296524;0
0,000272721;0
1,603202756;0,051
0,049932077;0,166
0,872399794;0,292
0,208759454;0,413
1,654023908;0,473
0,078643985;0,494
0,033784149;0,475
1,331849152;0,431
1,283355428;0,363
0,458379984;0,269
1,369385408;0,146
0,186568409;0,043
0,400792053;0
2,571514931;0
0,052324828;0
0,187967052;0
1,265353389;0
3,371584847;0
0,113102064;0
0,194526627;0
0,297999451;0
0,342812805;0
0,789912511;0
0,243493305;0
2,595759391;0,058
0,066734355;0,21
0,194717574;0,416
0,754703523;0,571
0,320185998;0,673
0,204545108;0,723
0,058040641;0,72
1,134951842;0,673
0,52854714;0,57
0,138976523;0,41
0,137007943;0,224
0,243238735;0,06
0,174044052;0
0,057878402;0
0,883219459;0
1,358971555;0
2,235102199;0
0,706675372;0
0,835215244;0
0,753790681;0
0,914789011;0
1,548718986;0
1,98170388;0
1,45001631;0
0,121913049;0,034
2,296760763;0,118
2,170406877;0,251
0,806982635;0,381
1,050671575;0,526
0,635565091;0,613
0,726749437;0,617
1,798969312;0,561
1,280258629;0,435
1,395742708;0,276
1,638572488;0,139
2,11436919;0,038
4,491585456;0
2,308589836;0
0,120285511;0
0,123318692;0
0,070489915;0
2,889836587;0
0,379980184;0
0,42313021;0
0,53556356;0
1,184073279;0
0,091317309;0
0,08883794;0
0,086241552;0,06
0,008390904;0,182
1,059717241;0,364
0,550235012;0,528
0,637551981;0,623
0,009980846;0,658
0,072907627;0,636
2,366714936;0,556
0,525593871;0,448
0,451844903;0,299
0,345091365;0,156
1,978726234;0,039
3,198299245;0
2,278927898;0
1,053336681;0
2,313448503;0
0,698760029;0
0,687792897;0
0,763812933;0
1,012572175;0
0,985370847;0
2,118913583;0
1,808062019;0
1,552245929;0
2,557903489;0,069
0,555639029;0,233
2,904736261;0,415
1,634003552;0,567
1,951663172;0,643
1,421044108;0,661
0,118884373;0,631
2,256077332;0,566
0,325531232;0,436
0,149728706;0,266
1,640264586;0,142
0,033676414;0,037
4,881598337;0
0,206746829;0
1,244910217;0
1,265266116;0
2,169708144;0
0,303517922;0
0,09662122;0
1,170668946;0
1,135681655;0
2,279527596;0
1,885366333;0
1,323144242;0
0,034067253;0,065
0,07522761;0,236
3,146703908;0,418
1,511650629;0,553
2,0306779;0,634
1,74635226;0,661
1,34944642;0,638
1,414186837;0,544
1,434848404;0,442
2,035356879;0,285
1,710063077;0,159
0,077515388;0,043
0,134437877;0
0,167749899;0
0,093176281;0
0,065702226;0
2,278799375;0
0,883882547;0
0,843376781;0
1,110441605;0
0,089905201;0
0,999795005;0
0,186434499;0
0,142181058;0
0,149466724;0,067
0,197671176;0,222
2,852865971;0,421
1,31637985;0,549
1,743315689;0,633
0,088164706;0,666
2,757250013;0,65
1,221280543;0,556
0,182046392;0,415
1,797650641;0,263
1,771807898;0,15
0,234893368;0,042
0,087997379;0
0,006128494;0
0,145608392;0
0,099933419;0
2,723014805;0
0,741816911;0
0,761160806;0
1,016336384;0
0,891844123;0
3,048985741;0
0,001115676;0
0,000305015;0
2,875811103;0,07
0,142066599;0,257
0,820114662;0,431
0,064359531;0,528
1,654023908;0,594
0,094713296;0,628
0,063587158;0,61
1,331849152;0,531
0,622480933;0,403
0,537370513;0,242
1,605365339;0,138
0,285346494;0,039
0,201769403;0
2,394428028;0
0,027690943;0
0,10516168;0
2,216752859;0
0,932987133;0
0,113102064;0
0,24877712;0
0,635884946;0
0,468008318;0
0,389534856;0
0,243500218;0
1,032268759;0,043
0,091338402;0,15
0,107709998;0,282
0,173743222;0,381
0,361502103;0,423
0,246339772;0,428
0,109241746;0,395
0,603005121;0,334
0,52854714;0,244
0,162925712;0,166
0,160617896;0,094
0,372020754;0,025
0,132140493;0
0,050882253;0
1,375807407;0
2,098571235;0
2,694785611;0
0,183288219;0
1,068143966;0
0,964011341;0
1,9520189;0
0,776968987;0
0,65885999;0
1,676461724;0
0,107313002;0,046
2,029017367;0,166
0,887530387;0,292
0,557026009;0,435
1,104207512;0,563
1,312465998;0,634
2,824679407;0,589
0,955800649;0,464
1,280258629;0,327
1,636264672;0,204
1,638572488;0,101
3,360702556;0,025
2,644663616;0
2,11089254;0
0,087608206;0
0,228307917;0
0,111389624;0
0,765029089;0
0,48595083;0
0,541134736;0
1,142810176;0
0,33105117;0
0,15184737;0
0,121716197;0
0,133648506;0,061
0,032925709;0,209
0,804365782;0,38
0,469353472;0,53
1,049167217;0,632
0,020610826;0,675
0,28337232;0,656
1,732065193;0,588
0,946103167;0,467
1,112464744;0,319
0,896881232;0,166
1,939638586;0,044
2,164010201;0
1,872808399;0
1,283045505;0
2,996573063;0
0,808795855;0
0,252041059;0
0,976828647;0
1,012572175;0
2,102629671;0
0,757877877;0
1,808018917;0
1,61044733;0
2,557903489;0,062
2,180314502;0,221
1,646398907;0,404
1,634003552;0,529
1,951663172;0,607
2,674631729;0,666
0,118884373;0,668
1,198664237;0,611
0,325531232;0,5
0,17553077;0,349
2,893913497;0,184
0,049132818;0,054
3,517410117;0
0,179985159;0
1,163768008;0
2,905201883;0
0,721366043;0
0,344831048;0
0,123567396;0
1,170668946;0
2,423369793;0
0,757877877;0
2,132564657;0
1,812830022;0
0,051204285;0,045
0,036188356;0,168
1,152689879;0,347
0,836184856;0,465
1,092957908;0,539
2,293434411;0,565
1,34944642;0,545
0,394433656;0,478
1,006864727;0,361
1,242415181;0,23
3,01705875;0,11
0,040361353;0,021
0,153704005;0
0,231613249;0
0,093176281;0
0,144647181;0
0,83504837;0
1,530785269;0
1,078581631;0
2,369511412;0
0,089905201;0
0,246479236;0
0,186434499;0
0,263105276;0
0,238658992;0,034
0,231410619;0,124
1,616998927;0,238
1,543225576;0,355
1,743315689;0,454
0,165940043;0,519
1,216394016;0,538
1,221280543;0,509
0,182046392;0,458
1,797650641;0,33
3,125994937;0,169
0,147781987;0,049
0,066434978;0
0,004674939;0
0,087563252;0
0,295175652;0
0,905324719;0
1,792661019;0
0,973436881;0
2,16870536;0
0,697360871;0
1,598491459;0
0,001763081;0
0,000239128;0
3,481746003;0,056
0,049932077;0,196
0,820114662;0,37
0,093239854;0,486
2,02112868;0,564
0,149339021;0,584
0,012003311;0,558
1,331849152;0,477
0,729082345;0,358
0,537370513;0,233
2,596360937;0,123
0,228700979;0,028
0,201765487;0
3,102714578;0
0,083481793;0
0,166178666;0
1,727461468;0
0,874477599;0
0,144644495;0
0,530852071;0
0,23301511;0
0,281437643;0
0,38954953;0
0,359092383;0
3,195380085;0,064
0,078124887;0,221
0,194717574;0,408
0,4277645;0,531
0,320185998;0,623
0,463650752;0,669
0,048193311;0,66
0,603005121;0,624
0,52854714;0,524
0,287449307;0,347
0,137007943;0,18
0,243238735;0,047
0,10669966;0
0,03881401;0
3,159017868;0
2,594813458;0
1,835357013;0
0,389789787;0
1,068143966;0
2,057051775;0
0,715302198;0
0,728243671;0
1,026318482;0
1,676461724;0
0,183239618;0,073
0,713137722;0,248
1,774255603;0,452
1,371425884;0,586
2,264461118;0,676
0,688988018;0,717
1,246141305;0,709
0,955800649;0,662
1,280258629;0,568
2,886856463;0,428
1,397711288;0,218
2,11436919;0,055
3,603831622;0
3,546536974;0
0,177648316;0
0,161421321;0
0,089765148;0
1,780538591;0
0,48595083;0
1,154698209;0
0,418773932;0
0,796338093;0
0,171760813;0
0,190761432;0
0,086241552;0,071
0,008390904;0,234
0,444943079;0,421
0,30436807;0,504
1,374084638;0,564
0,010819794;0,597
0,125013108;0,586
0,909259491;0,54
0,525593871;0,454
1,962717945;0,319
0,400281888;0,168
2,159492615;0,047
2,10996662;0
2,048207738;0
2,247747402;0
1,13520857;0
0,959393085;0
0,339195004;0
2,084401931;0
1,012572175;0
0,770492347;0
1,611740555;0
1,324361155;0
2,81270047;0
2,557903489;0,053
1,155050986;0,195
1,646398907;0,359
1,634003552;0,448
3,513171004;0,518
1,421044108;0,562
0,098714133;0,563
1,198664237;0,533
0,325531232;0,456
0,309688369;0,325
1,640264586;0,172
0,035991543;0,046
3,517410117;0
0,179985159;0
2,483301746;0
1,727342323;0
0,922507398;0
0,230797656;0
0,263673798;0
0,915382739;0
0,888025079;0
1,459499891;0
1,440301482;0
3,144750416;0
0,046471514;0,057
0,036188356;0,205
1,646398907;0,403
1,511650629;0,544
3,005541835;0,613
1,493078602;0,66
1,120495733;0,645
0,751363955;0,56
1,434848404;0,45
3,130840734;0,316
1,458693151;0,16
0,045522131;0,039
0,134437877;0
0,290721698;0
0,16956938;0
0,040441432;0
1,77585514;0
2,297743248;0
2,301527134;0
0,868289093;0
0,070299694;0
0,383945298;0
0,186434499;0
0,292325965;0
0,105731169;0,058
0,197671176;0,225
0,894459335;0,391
1,543225576;0,508
3,138126607;0,531
0,088164706;0,546
1,464939582;0,502
1,221280543;0,433
0,320444223;0,338
1,797650641;0,237
2,349372287;0,124
0,201689052;0,034
0,100194932;0
0,00939379;0
0,087563252;0
0,099929457;0
2,359499737;0
1,271359856;0
2,077164426;0
0,794705271;0
0,697360871;0
1,221176205;0
0,001291414;0
0,000407071;0
1,855721535;0,076
0,049932077;0,271
0,820114662;0,488
0,279564083;0,629
1,005107863;0,717
0,094713296;0,757
0,01773522;0,751
0,699163338;0,698
0,959304188;0,589
0,537370513;0,439
1,369385408;0,253
0,186568409;0,071
0,223306718;0
3,665064365;0
0,021652416;0
0,083369334;0
1,038853238;0
1,118355991;0
0,308649083;0
0,194526627;0
0,23301511;0
0,2814488;0
1,035304226;0
0,252623077;0
1,586376239;0,076
0,032102663;0,291
0,114576881;0,478
0,754703523;0,618
0,361502103;0,707
0,161077745;0,743
0,037951872;0,725
0,31655167;0,662
0,93036657;0,561
0,066174819;0,369
0,088843124;0,211
0,143183683;0,054
0,096970999;0
0,067322546;0
1,129491045;0
0,930782732;0
2,335039063;0
0,234404493;0
1,068143966;0
0,753790681;0
0,914789011;0
0,931339662;0
2,025786874;0
1,22361206;0
0,0927103;0,055
0,713137722;0,216
0,887530387;0,392
1,806794481;0,529
1,050671575;0,603
0,635565091;0,62
0,726749437;0,592
0,462848963;0,491
1,684525038;0,329
1,636264672;0,199
1,397711288;0,092
2,885636657;0,015
2,389593124;0
4,451624664;0
0,133354783;0
0,09707485;0
0,141183101;0
2,301036845;0
0,48595083;0
0,42313021;0
0,53556356;0
0,862801084;0
0,2147669;0
0,109219889;0
0,089057021;0,013
0,008390904;0,058
0,444943079;0,129
0,724910908;0,251
0,670037815;0,302
0,009980846;0,342
0,072907627;0,34
0,838757098;0,296
1,665362826;0,219
0,615371141;0,144
0,259576274;0,072
1,57199628;0,015
3,506444624;0
2,278927898;0
0,823669615;0
1,194599788;0
0,664020186;0
0,704669234;0
0,763812933;0
0,791761918;0
0,985370847;0
1,019946476;0
2,320127643;0
1,794656287;0
1,809433697;0,035
0,752788546;0,133
1,152689879;0,24
2,210353783;0,36
1,951663172;0,437
1,421044108;0,464
0,118884373;0,465
2,256077332;0,437
0,37311952;0,362
0,201328143;0,22
1,640264586;0,117
0,03232731;0,024
3,821714939;0
0,186468732;0
0,909986679;0
2,116939363;0
1,123685325;0
0,529938941;0
0,09662122;0
0,915382739;0
1,135681655;0
1,975216864;0
3,418103809;0
2,312315749;0
0,035046232;0,042
0,036188356;0,153
2,169059585;0,278
0,836184856;0,437
1,798591552;0,535
0,723027217;0,549
1,34944642;0,536
1,414186837;0,528
1,434848404;0,486
1,774554486;0,388
1,710063077;0,232
0,05068197;0,062
0,244956515;0
0,19764394;0
0,134623436;0
0,097281192;0
1,300770404;0
2,491800205;0
0,843376781;0
0,868289093;0
0,089905201;0
0,950310972;0
0,112114493;0
0,136136724;0
0,120116006;0,061
0,197671176;0,23
2,852865971;0,426
1,543225576;0,565
1,743315689;0,644
0,103120246;0,685
1,464939582;0,676
2,298644828;0,607
0,182046392;0,478
1,797650641;0,309
1,771807898;0,165
0,147781987;0,042
0,12487656;0
0,005749331;0
0,126513591;0
0,099933419;0
1,410241181;0
1,81749468;0
0,761160806;0
1,016336384;0
0,891844123;0
2,688488747;0
0,001291414;0
0,000206828;0
1,855721535;0,065
0,049932077;0,234
1,953260288;0,422
0,158456383;0,507
1,056322146;0,575
0,049720394;0,578
0,016360062;0,569
1,819854873;0,529
0,729082345;0,443
0,537370513;0,321
1,605365339;0,157
0,228700979;0,039
0,39476184;0
3,029774361;0
0,046046001;0
0,187967052;0
2,271103012;0
1,859662954;0
0,113102064;0
0,24877712;0
0,297999451;0
0,831321833;0
0,696284772;0
0,252616165;0
2,146014346;0,023
0,066734355;0,084
0,343539585;0,167
0,4277645;0,243
0,320185998;0,335
0,246339772;0,412
0,058040641;0,484
1,134951842;0,526
0,52854714;0,493
0,162925712;0,391
0,260190866;0,209
0,426951131;0,051
0,116053945;0
0,0402122;0
1,208291236;0
1,358971555;0
3,204513082;0
0,195551665;0
0,835215244;0
0,964011341;0
0,914789011;0
2,190394513;0
1,401164222;0
1,504343451;0
0,107313002;0,016
0,713137722;0,067
2,170406877;0,132
1,169833774;0,211
1,505856851;0,272
1,312465998;0,3
2,824679407;0,296
0,955800649;0,269
1,280258629;0,211
1,636264672;0,132
2,413566718;0,063
4,371629405;0,013
2,389593124;0
2,048491677;0
0,08325264;0
0,123318692;0
0,197856353;0
0,765029089;0
0,379980184;0
0,541134736;0
0,53556356;0
1,25053627;0
0,111227132;0
0,105278563;0
0,086241552;0,044
0,023873775;0,178
0,889482505;0,328
0,469353472;0,427
1,049167217;0,486
0,020610826;0,485
0,28337232;0,44
1,732065193;0,364
0,946103167;0,264
1,112464744;0,161
0,538226847;0,076
4,01035974;0,014
2,164010201;0
1,817445628;0
1,411642777;0
1,887731338;0
1,85709173;0
0,535990197;0
0,763812933;0
1,012572175;0
2,102629671;0
1,611740555;0
1,087298525;0
1,794656287;0
1,809433697;0,02
1,580902545;0,106
1,646398907;0,219
1,39381396;0,327
1,951663172;0,404
1,662098422;0,456
0,223759358;0,471
1,198664237;0,424
0,325531232;0,342
0,201328143;0,237
1,640264586;0,121
0,055047158;0,026
2,782794398;0
0,179981473;0
2,452838298;0
1,727383502;0
2,926080828;0
0,244009218;0
0,123567396;0
1,170668946;0
2,423369793;0
1,459499891;0
2,132564657;0
2,312360262;0
0,034067253;0,02
0,144285106;0,084
0,910722231;0,176
1,289446248;0,292
1,798591552;0,402
1,493078602;0,471
2,539873456;0,477
0,623885538;0,443
1,434848404;0,371
1,774554486;0,257
1,710063077;0,132
0,072355548;0,031
0,118724069;0
0,133780591;0
0,093176281;0
0,136523405;0
1,300770404;0
1,697108283;0
1,078581631;0
1,110441605;0
0,191843856;0
0,315206019;0
0,210878712;0
0,186519907;0
0,163851561;0,026
0,270549846;0,138
0,894459335;0,298
0,626805132;0,451
1,11334725;0,556
0,046282666;0,6
2,061340502;0,603
0,384202574;0,547
0,101133229;0,457
1,797650641;0,291
3,125994937;0,153
0,147781987;0,033
0,073527822;0
0,006275939;0
0,184554392;0
0,235030914;0
1,29910586;0
1,014845022;0
0,973436881;0
1,016336384;0
1,903058042;0
1,237908723;0
0,001291414;0
0,000206834;0
2,10819441;0,03
0,142066599;0,144
1,639485314;0,319
0,087651753;0,458
1,056322146;0,561
0,194331923;0,604
0,033784149;0,614
1,105884064;0,553
0,835664379;0,44
0,537370513;0,314
2,832340869;0,17
0,186568409;0,038
0,223306718;0
2,050783868;0
0,041697614;0
0,213242529;0
1,165636079;0
1,196331906;0
0,144644495;0
0,24877712;0
0,635884946;0
0,549007132;0
0,615574239;0
0,243500218;0
3,135433459;0,021
0,032102663;0,092
0,107709998;0,193
0,236622266;0,299
0,320185998;0,361
0,346628731;0,364
0,028106332;0,327
0,50069766;0,29
0,52854714;0,241
0,162925712;0,174
0,283377634;0,09
0,21847504;0,017
0,089862627;0
0,039862353;0
2,301887973;0
2,439132355;0
1,905303416;0
0,250748041;0
1,068143966;0
2,057051775;0
0,715302198;0
0,776968987;0
1,026318482;0
2,36481956;0
0,242229543;0,042
1,48245603;0,15
1,604472811;0,265
1,371425884;0,364
1,729004387;0,449
2,470270402;0,522
1,246141305;0,54
0,793636956;0,489
1,280258629;0,415
1,636264672;0,325
2,890928135;0,194
2,354028573;0,046
2,644663616;0
2,308589836;0
0,101404132;0
0,207142783;0
0,111386969;0
1,029531739;0
0,48595083;0
1,154698209;0
0,418773932;0
0,423359481;0
0,111227132;0
0,121716197;0
0,194666548;0,027
0,008390904;0,139
0,804365782;0,325
0,550235012;0,518
1,049167217;0,646
0,038792863;0,705
0,150557014;0,698
1,438198382;0,651
0,946103167;0,55
1,112464744;0,335
0,827915022;0,165
1,939638586;0,031
2,794731581;0
3,146528829;0
3,414542537;0
2,135239748;0
1,104168754;0
0,516313233;0
0,976828647;0
2,160673117;0
0,770492347;0
0,757877877;0
1,087298525;0
1,794656287;0
3,335828387;0,04
0,752788546;0,158
0,910722231;0,32
1,634003552;0,445
2,132989551;0,502
1,941731946;0,533
0,057566402;0,545
0,995295658;0,425
0,325531232;0,378
0,309688369;0,28
1,640264586;0,155
0,035991543;0,029
3,255088241;0
0,268388999;0
3,508491585;0
1,953868032;0
0,922507398;0
0,356405784;0
0,123567396;0
2,498027286;0
1,135681655;0
1,08752536;0
1,133786348;0
1,812830022;0
0,051204285;0,056
0,036188356;0,228
0,910722231;0,416
0,836184856;0,561
3,172646537;0,651
0,783801843;0,68
1,120495733;0,681
0,751363955;0,629
1,434848404;0,527
3,130840734;0,362
1,710063077;0,218
0,067287272;0,049
0,13139694;0
0,173184031;0
0,198823836;0
0,097281192;0
1,06788822;0
2,297743248;0
1,078581631;0
2,369511412;0
0,089905201;0
0,315218515;0
0,186434499;0
0,317515266;0
0,163851561;0,014
0,197671176;0,089
1,616998927;0,246
1,543225576;0,421
2,913172937;0,535
0,088164706;0,553
1,216394016;0,5
1,221280543;0,416
0,182046392;0,332
3,171589205;0,214
1,771807898;0,079
0,218439835;0,012
0,100194932;0
0,007350306;0
0,186846497;0
0,099933419;0
1,49096769;0
1,933358019;0
2,077164426;0
0,794705271;0
0,891844123;0
0,961293817;0
0,001060249;0
0,000505257;0
2,875811103;0,042
0,05645504;0,177
0,872399794;0,31
0,158456383;0,406
2,977393291;0,466
0,094713296;0,497
0,02805224;0,499
1,331849152;0,463
0,729082345;0,377
0,948081055;0,26
1,605365339;0,134
0,228700979;0,024
0,282758402;0
3,550505424;0
0,071405837;0
0,181866541;0
1,963017918;0
2,035270469;0
0,308649083;0
0,194526627;0
0,297999451;0
0,468019475;0
0,615574239;0
0,5948257;0
2,595804813;0,014
0,066734355;0,085
0,194717574;0,183
0,4277645;0,334
0,535047776;0,485
0,246339772;0,574
0,058038851;0,606
0,705293983;0,582
0,52854714;0,509
0,287449307;0,353
0,236580913;0,177
0,298169113;0,036
0,096970999;0
0,068371683;0
0,942313893;0
0,930782732;0
1,455566861;0
0,389789787;0
2,279254764;0
0,753790681;0
0,914789011;0
1,40243117;0
1,401164222;0
3,542220454;0
0,151700224;0,029
0,713137722;0,133
1,774255603;0,275
0,806982635;0,399
2,889257993;0,506
1,312465998;0,568
1,500765128;0,593
0,955800649;0,552
2,253554584;0,475
1,636264672;0,36
1,397711288;0,217
2,354028573;0,046
3,420178085;0
3,66096787;0
