type,Demand,Solar,Wind Speed,Wind,Wind,Wind,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand,Demand
number,1,1,30m,1,2,3,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
78,0.07879405966,0.0,1.5959999999999999,0.0,0.011920000000000002,0.047680000000000014,0.1166661256,0.15884202030000003,0.18494478909999998,0.1435536074,0.19229738019999998,0.3093733808,0.38564051769999996,0.4308777255,0.6124713317,0.5934020251000001,0.5843200080000001,0.5629792609,0.7373896972999999,0.8950788565,0.782144321,0.29216362700000004,0.6511637369,0.2330820089,0.27019328080000005
79,0.036853794780000004,0.006999999999999999,1.722,0.0,0.01444,0.05776,0.04819703417,0.03204226583,0.09236534050999999,0.170117975,0.1208886548,0.1749435877,0.21086139559999997,0.2521937236,0.3475575124,0.3388736913,0.5136236905000001,0.49191125809999997,0.4211006335,0.5111520745,0.651153086,0.13098526670000002,0.2932746073,0.46147897899999996,0.22651796540000002
80,0.07626308734,0.23399999999999999,1.761,0.0,0.015220000000000003,0.06088000000000001,0.07913105195999999,0.002456419074,0.01298081944,0.16622996569999998,0.06272167434,0.2372192259,0.1169889674,0.1422843779,0.21083688909999998,0.37109399200000004,0.30184320530000003,0.3452153351,0.46027872259999997,0.5753459296,0.4142514158,0.9867674365,1.2731032560000002,0.27188994069999994,0.0328146414
81,1.178095863,0.45799999999999996,1.76,0.0,0.0152,0.0608,1.3996877810000001,1.010930807,2.054072698,2.657239305,2.645239355,2.469124645,2.350435323,1.941384863,2.231098157,4.0407637979999995,2.894840893,2.9344732319999998,3.9068404219999997,4.872371644,3.567831446,13.89120628,13.54680795,13.734149769999998,18.714205680000003
82,0.6441677726,0.621,1.72,0.0,0.014399999999999996,0.057599999999999985,0.00627856579,0.03200822742,0.8874340649000001,0.7610634301,0.6597838638999999,0.5287979074,0.7899586170999999,1.059525764,1.414252534,2.494562293,2.0289106649999997,2.3205665719999997,3.094088765,3.8676109549999995,2.7846798880000003,2.6987014879999998,5.613651059,5.7186659749999995,1.2916946150000002
83,0.670027842,0.725,1.7519999999999998,0.0,0.015040000000000001,0.060160000000000005,0.08806436727,0.24697843480000004,1.290037098,1.424266111,1.457695682,0.7513237634,1.1237738259999999,1.459193514,1.8926883499999998,3.6447457520000004,3.6651999149999996,4.519749122,5.08531184,6.457463408,5.585016716,3.784786339,7.9961635079999995,6.7801066709999995,3.103990477
84,0.07171569458,0.7759999999999999,1.622,0.0,0.012439999999999998,0.049759999999999985,0.0118658025,0.016419807590000002,0.07736440782,0.09468913963999999,0.09844833595000001,0.0517487731,0.07573263011999999,0.0893503656,0.1257440271,0.24231275089999998,0.2436726001,0.3004853885,0.338085558,0.429309979,0.37130731650000004,0.24411158689999998,0.5226648053,0.3629467981,0.1312777689
85,1.202028517,0.777,1.534,0.0,0.01068,0.04272,0.2492662107,0.2728305596,1.3236709939999998,1.611537722,1.647610858,0.8713111379,1.2586812500000002,1.486931745,2.089407426,4.0262752630000005,4.049014534,4.99290487,5.617624374,7.133389423999999,6.169637869,4.1062324960000005,8.710025815000002,6.11295245,2.255328478
86,1.6635965750000001,0.7290000000000001,1.646,0.0,0.012919999999999996,0.05167999999999999,1.26290805,1.065337089,3.0870825,3.04946015,3.273137466,2.2065618519999997,2.2500886049999997,2.034177001,2.3981072979999998,4.6005198179999995,4.045737239,4.600867507,5.262822107,6.661634611999999,5.710108944,9.230992459000001,10.24566216,16.84503981,17.9927831
87,0.1273348419,0.632,1.893,0.0,0.01786,0.07144,0.01712580573,0.025462559600000004,0.1665414127,0.1512775259,0.12424052320000001,0.03082266908,0.042551182439999995,0.04872344985,0.058348567590000004,0.1384786162,0.19553693490000001,0.2624105666,0.2385550605,0.3101215787,0.3339770848,0.1310926237,0.2872782294,0.6258972526,0.215647366
88,1.529794979,0.476,2.241,0.002410000000000001,0.02482,0.18122,0.09611348861999999,0.7475822703,1.398729175,0.7861922571,0.9434307085,0.5034013734,0.41765742539999995,0.47954418160000006,0.5754530179999999,1.3747405590000001,1.9411845859999999,2.6050697140000003,2.368245195,3.078718753,3.3155432730000003,1.301416434,2.851942376,7.332425873999999,3.4672262549999995
89,1.4717832000000002,0.223,2.501,0.005009999999999999,0.030019999999999995,0.29042,0.0,0.4876905733,0.32695910319999993,0.0,0.0,0.2335810378,0.00596917345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.944308597,1.307328158
90,0.1547286699,0.024,2.5660000000000003,0.0056599999999999975,0.031319999999999994,0.3177199999999999,0.07944796775,0.1407859548,0.28850498529999996,0.27529862410000006,0.25638256239999996,0.2994372932,0.28462917400000004,0.27930523799999996,0.345246463,0.31095257660000003,0.29292346420000004,0.2384446332,0.30870728199999997,0.36736850930000003,0.3602766829,0.9835011565,0.8648758508,1.247260948,1.560261229
91,0.043308349399999994,0.0,3.0469999999999997,0.014230000000000015,0.04963500000000003,0.5399500000000002,0.008996088433999998,0.03225367108,0.06248404326,0.05706293909,0.042451867479999995,0.07577411523000001,0.07946523755,0.09098173437,0.1237390175,0.08906260325,0.10106538990000001,0.08593803862999999,0.1108539654,0.13106234369999997,0.1331281223,0.1379769965,0.09198406203000001,0.1235154028,0.106885985
92,0.0013877412819999998,0.0,3.489,0.05400999999999999,0.14024499999999998,0.91565,0.001897150726,0.002260172485,0.0049566917999999995,0.004237406916999999,0.003152411,0.00562687035,0.005916776995,0.007054153905,0.009524244897000001,0.006613653224,0.01409217533,0.01262013066,0.008231846574,0.009732489957,0.017372137819999998,0.008933163552,0.003953712224,0.00917206563,0.007937190401
93,0.05031033058,0.0,3.5669999999999997,0.061030000000000015,0.15623500000000004,0.9819500000000002,0.06877815155,0.08193892215,0.1796968975,0.1536203798,0.114285596,0.20399314419999998,0.21450324380000002,0.2557370163,0.34528619669999994,0.2397673719,0.5108891754,0.45752256100000005,0.29843237189999994,0.35283578680000005,0.629798946,0.3238574922,0.1433354845,0.3325185031999999,0.2877500857
94,0.131690112,0.0,3.608,0.06472,0.16464,1.0168,0.07696830335999999,0.09500314618,0.17564680340000002,0.17867086840000002,0.12789891599999997,0.23259503450000002,0.24446714640000003,0.2802344865,0.39406976109999997,0.2736414245,0.5830775690000001,0.5221623518,0.3405935538,0.4026813273,0.7187729239,0.6141463252999999,0.6920747098999999,0.25971567069999996,0.3348913438
95,1.4553687419999999,0.0,3.81,0.0829,0.20605,1.1885,1.7158628249999999,2.138899321,4.119778006000001,4.1487664,3.822379785,4.498391625999999,4.292709287,4.209146307,5.363745452,4.686073554,4.414373774,3.593374597,4.652236833,5.536264967,5.429390728,16.97438554,17.75176873,17.32502128,23.513228169999998
96,0.5450839552,0.0,4.06,0.11199999999999992,0.2573,1.4369999999999996,0.6873131524,0.9548945289999999,1.635681497,1.6643898639999999,1.204362044,2.198559174,2.319279713,2.653720241,3.7402732479999994,2.597743762,2.947836427,2.5066076629999996,3.233345833,3.822776039,3.8830298759999997,3.50881262,1.5529588449999998,2.397097625,3.1176093079999996
97,0.1336816733,0.0,4.113,0.12260000000000007,0.2681650000000001,1.5138500000000006,0.2433006454,0.4428071746000001,0.985369894,1.0722279590000001,1.235767439,2.065509849,2.373386445,2.722919641,3.7032862,2.665483499,3.024705311,2.5719709010000003,3.3176597670000003,3.9224601759999995,3.984285214,1.091538722,1.59345438,1.275677123,2.133369949
98,0.13957304380000002,0.0,4.062,0.11240000000000007,0.25771000000000005,1.4399000000000004,0.2540229397,0.46232175030000006,1.028795287,1.119481199,1.290227887,2.156537164,2.4779819269999996,2.8429191,3.866490554,2.78295174,3.158004508,2.685318028,3.4638695090000007,4.0953235580000005,4.159873235,1.13964299,1.6636781429999998,1.331896396,2.227387869
99,0.1224765744,0.0,3.878,0.08902000000000003,0.21999,1.2463000000000002,0.22290736549999998,0.40569140510000007,0.9027769191999999,0.9823546058000001,1.132186328,1.8923803430000001,2.1744509510000003,2.494686534,3.3928794929999997,2.4420646469999996,2.7711767519999997,2.3563902050000003,3.0395759829999998,3.593682469,3.650325378,1.000046755,1.459892214,1.1687508109999998,1.9545524600000002
100,2.24201897,0.0,3.662,0.06957999999999999,0.17570999999999998,1.0626999999999998,1.022728669,1.299283789,3.9378807030000003,4.3094200449999995,3.30901627,3.546883707,3.70410846,3.532685613,4.321030103,3.890715654,3.665130935,2.983478307,3.862621972,4.596605777000001,4.50787109,11.88858358,9.80185916,15.84697008,19.522374940000002
101,0.000273008312,0.0,3.447,0.05023,0.13163500000000006,0.87995,0.000389515778,0.00055732341,0.001643845471,0.002584246553,0.002026175107,0.003330522588,0.0027460432999999998,0.0031766653839999997,0.004183945608999999,0.0029031935030000003,0.00329445101,0.0028013413739999995,0.003613531385,0.004272268389999999,0.004339607035,0.005539663643,0.005975801507000001,0.0033230368880000005,0.003484186246
102,8.8488615e-05,0.0,3.2680000000000002,0.034119999999999984,0.09493999999999997,0.7277999999999999,0.00023390309199999997,7.785865900000001e-05,0.00028454394899999995,0.000259856968,0.000205578614,0.000347139453,0.00036113374799999997,0.000495493751,0.0005852043929999999,0.00040557914499999995,0.000460238225,0.000391350297,0.0005048140839999999,0.000596840327,0.000606247606,0.000408382657,0.00085413486,0.00027461334999999995,0.000324612912
103,1.136186821,0.004,3.093,0.01837,0.059065,0.57905,1.00828835,1.165541452,2.062210638,2.382008887,2.0618225910000003,2.7377242899999996,2.848460155,3.4850187100000003,4.530938514000001,3.170819534,6.756410326,6.050555351,3.946627217,4.666069184,8.328780014,5.471779676,5.173221391,2.2304786389999998,2.613016367
104,0.08492878059,0.16899999999999998,2.946,0.00946,0.038919999999999996,0.4773200000000001,0.06851927153,0.1143577106,0.1109313431,0.1452818322,0.1543086478,0.2539402155,0.1987824612,0.22746121060000002,0.3098214556,0.2225048095,0.2525014052,0.21470137230000003,0.2769452905,0.3274304399,0.3325925655,0.2645163861,0.5122076473999999,0.33480607389999995,0.2723086784
105,1.215127448,0.414,2.822,0.00822,0.03644,0.42523999999999995,1.7498909059999999,1.775512564,2.984944425,3.6194768710000003,3.417737368,3.8933714630000003,3.8542127020000003,3.6332050259999997,4.493357965,4.044873888,3.810351033,3.1016899129999995,4.015667076,4.778732844,4.686482303,12.46232429,15.453061369999999,17.790199969999996,19.201956539999998
106,0.006514212409,0.601,2.222,0.00222,0.02444,0.17324,0.0490910324,0.01039323826,0.07265830264999999,0.004103015771,0.02555907994,0.0,0.000533835319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3397840237,0.8040815887,0.5048407978,0.1169170154
107,0.05970198515,0.7190000000000001,2.002,1.99999999999978e-05,0.020039999999999995,0.0808399999999999,0.4499134973,0.09525279761,0.6659047377999999,0.03760365356,0.2342459403,0.0,0.0048925374680000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.114080332,7.369312520999999,4.626806116,1.071530598
108,0.09798680316,0.768,1.788,0.0,0.015760000000000003,0.06304000000000001,0.035831281609999995,0.0,0.1025844167,0.0,0.01763321667,0.0,0.0108292372,0.000366898478,5.4935491e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.26640013490000003,0.6329011472999999,0.34828981289999994,0.08066108289
109,0.05312976896,0.7709999999999999,1.7209999999999999,0.0,0.014420000000000002,0.05768000000000001,0.03389380768,0.022101423329999998,0.08568237393,0.04895330577,0.05997038715,0.04147428827,0.03703093829,0.02221644184,0.018141687950000002,0.034411462299999994,0.01854681085,0.01213054076,0.01603298949,0.019771237249999997,0.01567593392,0.3211577352,0.4479036408,0.45303508899999995,0.477906454
110,1.4536345,0.722,1.931,0.0,0.018619999999999998,0.07447999999999999,0.5038559967,0.0,1.442532089,0.0,0.2479565776,0.02883144253,0.1522796801,0.0,0.007549019743,0.0,0.0,0.0,0.0,0.0,0.0,3.7460927840000005,8.899794371,6.214375522,1.134248302
111,0.6857673991000001,0.617,2.2030000000000003,0.0020299999999999984,0.024059999999999998,0.16525999999999993,0.23769937779999997,0.0,0.6805297194,0.0,0.11697612930000001,0.02642011596,0.07183954436000001,0.0,0.003561329642,0.0,0.0,0.0,0.0,0.0,0.0,1.7672587600000003,4.198571811,2.31050267,0.5350935928
112,0.4242846682,0.34299999999999997,2.443,0.004430000000000001,0.028860000000000004,0.2660600000000001,0.16224058600000002,0.0,0.5042653869,0.0,0.0,0.01183081575,0.05142196225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2715040960000001,0.0
113,1.2774062099999999,0.147,2.635,0.006349999999999998,0.032699999999999986,0.34669999999999995,0.9083623821,0.0,0.8066021017999999,0.03625784818,0.01120256085,0.0392534082,0.1539168525,0.002175470891,4.941763599999999e-05,1.9757428e-05,0.000156569105,5.4386772e-05,1.3838222e-05,0.0,1.6407971e-05,0.047556372609999994,0.024170998529999998,0.07809147358,0.07028232622
114,0.10791611809999999,0.011000000000000001,2.555,0.005550000000000002,0.031100000000000006,0.3131000000000001,0.13786649969999998,0.1128812325,0.30998777899999996,0.2552892584,0.33433893430000006,0.338476109,0.33511641049999996,0.3274603329,0.4036992647,0.35259801170000005,0.332154286,0.2703791828,0.350052008,0.41656964980000005,0.4085280252,1.116048003,1.4745434339999999,1.313920419,1.67386472
115,0.055178365210000004,0.0,2.805,0.00805,0.0361,0.4181000000000001,0.0820928432,0.04650297182,0.17528947990000002,0.12274097140000002,0.217402784,0.2785003914,0.3297297267,0.3777434077,0.523511756,0.5073696319,0.4996043405,0.48135760980000003,0.6304817366000001,0.7653088644999999,0.668747762,0.42805298979999995,0.8393144774,0.277441921,0.23102021839999998
116,1.565359265,0.0,3.0789999999999997,0.017110000000000018,0.05619500000000004,0.56715,0.8722869449999999,0.5621253229,2.118889431,1.483685999,2.030087746,3.3810861579999996,3.9797866280000003,4.645545561,6.326664356999999,6.1330557390000005,9.295742937000002,8.902783670000002,7.621227978,9.251010759000001,11.784798509999998,5.174280605,10.14558647,4.964954884000001,4.311411951
117,0.03713641813,0.0,3.248,0.032320000000000015,0.09084000000000003,0.7108000000000002,0.02242506038,0.03212836478,0.06013750927,0.052373333019999996,0.06941355570999999,0.08449678667,0.1014249254,0.1186905591,0.1598680679,0.1736435402,0.2599318738,0.265990109,0.2308584165,0.2848894659,0.34906090669999995,0.2210995043,0.3004527271,0.14487922309999998,0.14890560109999998
118,0.13721785400000003,0.0,3.33,0.039700000000000006,0.10765000000000002,0.7805,0.08549797236000001,0.06789179076,0.22037768540000002,0.1923576689,0.24517402169999997,0.30472268789999996,0.3665577,0.42854143880000006,0.5768754805999999,0.6266613327,0.9380786106000001,0.9599326461000001,0.8331426756,1.028133223,1.2597220660000001,0.8023143594,1.086531388,0.43769493849999996,0.5261469247
119,1.286867986,0.0,3.281,0.035290000000000016,0.09760500000000004,0.7388500000000001,2.0170374129999997,1.3460755160000002,3.696513142,3.044249363,3.6040304960000005,4.036228103,3.996164686,3.9739508470000002,4.811901245,4.204627641,3.960842221,3.224192275,4.174267295000001,4.967470621,4.871576612,15.230441819999998,15.927956880000002,16.10970276,21.097485550000002
120,0.6221336384999999,0.0,3.1639999999999997,0.024760000000000008,0.07362000000000002,0.6394000000000001,0.8638339252999999,0.5087294985,1.928193882,1.231854458,1.607445351,2.5917321660000003,2.8910727670000003,3.335068931,4.4091542310000005,3.062303779,3.475004256,2.954869618,3.8115719130000003,4.506411171,4.577440329,6.823770168000001,7.720035682,3.4336373299999994,3.675137981
121,0.01986396709,0.0,3.072,0.01648,0.05476000000000001,0.5612,0.03615242011,0.06579740459,0.14641764019999998,0.15932401480000002,0.1836245997,0.30691731069999995,0.3526651716,0.40460285110000005,0.5502770379999999,0.3960683257,0.44944565159999994,0.3821731438,0.49297620849999996,0.5828444389,0.5920311171,0.1621934311,0.23677385680000002,0.1895548414,0.3170007483
122,0.03416445621,0.0,3.014,0.01125999999999998,0.042869999999999964,0.5118999999999998,0.06217931031,0.11316634479999998,0.2518267895,0.2740247355,0.31581982430000005,0.5278735599,0.6065562712999999,0.6958849824,0.9464330907999999,0.6812062721,0.7730110614,0.6573076553999999,0.8478801847999999,1.002446451,1.0182468130000002,0.278959905,0.40723235319999995,0.32601937220000005,0.545216277
123,0.04092413798,0.0,3.0210000000000004,0.01188999999999999,0.044304999999999976,0.5178499999999999,0.07448193112,0.1355571146,0.3016525191,0.3282424873,0.378307033,0.6323171154,0.7265677634,0.8335707982999999,1.1336916400000001,0.8159878002000001,0.9259568231,0.7873606715,1.0156393369999999,1.200787644,1.2197142199999997,0.33415411539999995,0.48780618389999997,0.39052463439999996,0.6530912130000001
124,0.28688445789999995,0.0,3.032,0.012880000000000004,0.04656,0.5272,0.2994357719,0.380405924,1.2299868349999998,1.019327085,0.9291749192,1.0935053319999999,1.04453893,1.075231684,1.264759127,1.139128569,1.0730815949999999,0.8735064902999998,1.130903266,1.345799958,1.319820105,3.8795140850000003,3.9587049799999994,5.352433221,5.715785221
125,0.18863503650000002,0.0,2.9960000000000004,0.00996,0.03992,0.49832,0.30837013550000003,0.3784764831,1.1491106439999998,1.03469304,0.6161514225999999,1.0533800340000001,1.18918558,1.447776114,1.962455661,1.901354566,1.8722543379999999,1.803875186,2.362713993,2.867975165,2.5061149329999997,0.7349329299999999,1.645506948,1.2207342199999998,1.2709483769999999
126,0.046139679710000006,0.0,2.9010000000000002,0.009009999999999995,0.03802,0.4584199999999999,0.2310310653,0.17828196059999998,0.5412904306,0.3357676833,0.37754788100000003,0.6307044915,0.5811851255,0.7414627506,0.900099468,0.8956361491,0.8819284391000001,0.8497183291000001,1.1129602539999999,1.350964349,1.1805094999999999,0.6591866028,0.28544093310000007,1.219679386,0.598682292
127,0.7919256505,0.003,2.8489999999999998,0.008490000000000003,0.036980000000000006,0.4365800000000001,0.872311511,1.0904150110000002,1.569667303,2.244732878,2.054756659,3.27387631,3.8363575259999996,4.483599881,6.027773789,5.885277103,8.920324167,8.543133802,7.313315062999999,8.877233562,11.308663699999999,2.1771050890000003,3.4154044280000004,5.1329713759999995,4.008380861999999
128,0.08487218022000001,0.161,2.727,0.007269999999999999,0.034539999999999994,0.3853399999999999,0.1071436547,0.04672400736,0.1684552486,0.19701431409999998,0.13609700039999997,0.110024022,0.11359983970000002,0.09710804767,0.1120399287,0.1936768295,0.13875876350000002,0.14065342869999997,0.18725752780000002,0.2335352651,0.1710087782,0.5943095724999999,0.7234644398,1.083044897,1.036106161
129,0.1154770033,0.406,3.056,0.015040000000000003,0.05148000000000001,0.5476,0.01459766948,0.004038660633,0.02504043772,0.1656273966,0.05184066866,0.06931808462,0.11940109199999999,0.1428455668,0.1778660191,0.31475315389999997,0.25599923169999994,0.29279912110000006,0.3903988285,0.48799853550000005,0.3513589455,0.01072674932,0.0,0.5535270118,0.01930814878
